"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.01105093316635e-11,0.620583609137526,0.396,0.27,7.36064752048216e-07,"4","SIGIRR"
3.17889989681285e-11,0.722064094141617,0.456,0.342,1.16350915123247e-06,"4","CASP8"
5.65141118539997e-11,0.521687414471026,0.574,0.449,2.06847300796824e-06,"4","GIMAP4"
5.71699772866874e-11,0.662342717256324,0.462,0.341,2.09247833867005e-06,"4","TBC1D10C"
6.02988113184694e-11,1.17167742863857,0.25,0.155,2.2069967930673e-06,"4","FBXW5"
6.13025978373487e-11,0.415207311217408,0.766,0.667,2.2437363834448e-06,"4","ARPC1B"
8.66529733339457e-11,0.627407187243722,0.501,0.379,3.17158547699575e-06,"4","PRKACB"
1.07506386656209e-10,0.698833942194303,0.465,0.357,3.9348412580039e-06,"4","EMB"
1.47860616721257e-10,0.745799436264113,0.406,0.297,5.41184643261473e-06,"4","MYO1G"
1.98097754182489e-10,0.367456912961181,0.791,0.684,7.25057590083327e-06,"4","PITPNC1"
2.35319730749522e-10,0.577481434861271,0.54,0.426,8.61293746516326e-06,"4","USP24"
2.44443223339751e-10,0.884027397869414,0.312,0.209,8.94686641745821e-06,"4","DHRS7"
2.57018464603485e-10,0.57378352097998,0.479,0.361,9.40713282295217e-06,"4","SLC4A7"
3.0197195624552e-10,0.409289228018223,0.693,0.589,1.10524755705423e-05,"4","TMA7"
3.20687579846969e-10,0.467051068288185,0.563,0.451,1.17374861099789e-05,"4","OST4"
3.51902327545884e-10,0.518868481663957,0.641,0.544,1.28799770905069e-05,"4","CAP1"
4.17901909498715e-10,0.39955674536697,0.718,0.584,1.52956277895625e-05,"4","TRAC"
4.43597057564211e-10,0.534427794293879,0.529,0.4,1.62360959039077e-05,"4","EIF4G3"
4.46457618242361e-10,1.00392968182283,0.279,0.18,1.63407952852886e-05,"4","YARS"
5.81949437364833e-10,0.44182378888178,0.714,0.66,2.12999313569903e-05,"4","TCF25"
6.0307153418337e-10,0.384555436393636,0.679,0.561,2.20730212226455e-05,"4","TLE5"
7.41176344355849e-10,0.460222532194749,0.688,0.602,2.71277953797684e-05,"4","PIK3R5"
7.43567812916901e-10,0.869272671760598,0.265,0.167,2.72153255205715e-05,"4","SP4"
7.845921590062e-10,0.675156840152626,0.379,0.273,2.87168576117859e-05,"4","TSC22D4"
8.64281691168012e-10,0.408693070296909,0.591,0.452,3.16335741784404e-05,"4","CARD11"
8.72457111581345e-10,0.33020722339348,0.742,0.62,3.19328027409888e-05,"4","GAPDH"
8.9836871966972e-10,0.467097246259806,0.594,0.49,3.28811935086314e-05,"4","BIN2"
9.33438949855558e-10,0.887511875362873,0.378,0.281,3.41647990036633e-05,"4","LGALS1"
9.40370367843803e-10,0.378628272012727,0.746,0.655,3.4418495833451e-05,"4","RPL36AL"
9.57377233818287e-10,0.60156503638143,0.462,0.345,3.50409641349831e-05,"4","KAT2B"
1.60517091897218e-09,0.801261009677675,0.316,0.215,5.87508608053008e-05,"4","EHD1"
1.66896347911605e-09,0.305159406801059,0.77,0.63,6.10857322991265e-05,"4","CHST11"
2.03929609287827e-09,0.748232276828798,0.366,0.266,7.46402762954376e-05,"4","SRSF9"
3.07225394025783e-09,0.853457505789355,0.284,0.189,0.000112447566467377,"4","RHOF"
3.28808011409715e-09,0.477333974193747,0.622,0.547,0.00012034702025607,"4","WNK1"
3.29082610668597e-09,0.625521391542552,0.359,0.251,0.000120447526330813,"4","LY9"
3.50512687924091e-09,0.284397723083396,0.282,0.174,0.000128291148907097,"4","AUTS2"
3.72716707558076e-09,0.350237431670971,0.776,0.7,0.000136418042133331,"4","MYH9"
3.99312425671712e-09,0.344416012491154,0.684,0.569,0.000146152340920103,"4","CYFIP2"
4.54780847446826e-09,0.407366323878639,0.538,0.426,0.000166454337974013,"4","S100A10"
4.75444292360743e-09,0.485347679445542,0.568,0.468,0.000174017365446956,"4","PDIA3"
5.03685619812355e-09,0.532420866506896,0.536,0.453,0.00018435397370752,"4","KLF13"
5.11719719895234e-09,0.398339114550904,0.622,0.52,0.000187294534678855,"4","DIAPH1"
5.49292577216733e-09,0.464323303481031,0.512,0.397,0.000201046576187096,"4","ITGB1"
5.59941150659893e-09,0.605507893885693,0.411,0.311,0.000204944060553027,"4","ARPC4"
5.70604079106886e-09,0.774321825104779,0.258,0.165,0.000208846798993911,"4","CDKN2D"
6.22846212034161e-09,0.752985371646888,0.295,0.197,0.000227967942066623,"4","PLEKHA1"
6.46498155309653e-09,0.616927604047772,0.45,0.353,0.000236624789824886,"4","XBP1"
6.4961455958133e-09,0.509824359000664,0.512,0.407,0.000237765424952363,"4","STIM2"
6.55794659460968e-09,0.417506281940132,0.658,0.561,0.000240027403309309,"4","ARHGAP25"
6.59121464125095e-09,0.596587371324545,0.43,0.325,0.000241245047084426,"4","ANXA2"
7.01434913408424e-09,0.531633124470257,0.393,0.275,0.000256732192656617,"4","ZNF831"
7.44867583206257e-09,0.585653337922264,0.499,0.403,0.000272628984129322,"4","TLN1"
8.03048940480371e-09,0.677528247622193,0.32,0.22,0.00029392394270522,"4","ZMYND11"
1.00940894427813e-08,0.594973972766205,0.35,0.246,0.000369453767695238,"4","ERN1"
1.08315762302062e-08,0.674402050172299,0.359,0.258,0.000396446521601779,"4","LINC00623"
1.14696273361729e-08,0.790929311518173,0.26,0.167,0.000419799830131265,"4","CDC25B"
1.26620486810873e-08,0.628522036629679,0.327,0.228,0.000463443643776475,"4","SLC20A1"
1.43086796962187e-08,0.663934603073911,0.327,0.231,0.000523711985561299,"4","SYTL1"
1.53178124166242e-08,0.631087170890323,0.379,0.282,0.000560647252260864,"4","CIB1"
1.58356677481436e-08,0.320234086969409,0.837,0.78,0.000579601275249805,"4","ZFP36L2"
1.92094288812238e-08,0.630427483228631,0.329,0.229,0.000703084306481672,"4","ATP2A3"
1.97497260751017e-08,0.458804846839371,0.65,0.563,0.000722859724074798,"4","INPP4A"
2.32377634844914e-08,0.766928195567894,0.279,0.191,0.000850525381295868,"4","TUBB"
2.61565699863711e-08,0.538305220365577,0.555,0.467,0.00095735661807117,"4","UBB"
2.83387130487408e-08,0.343000451924658,0.585,0.452,0.00103722523629696,"4","SCML4"
2.92490504042234e-08,0.476949223186926,0.508,0.407,0.00107054449384498,"4","PCSK7"
4.85955486773289e-08,0.585741389883942,0.4,0.308,0.00177864567713892,"4","YWHAQ"
5.02362329633903e-08,0.588691511037271,0.391,0.296,0.00183869636269305,"4","SEC61B"
5.20162923054762e-08,0.414137941868734,0.507,0.393,0.00190384831467274,"4","SSR4"
5.55557951745685e-08,0.253371601887479,0.951,0.92,0.00203339765918438,"4","CELF2"
5.59511261443991e-08,0.518468500230595,0.469,0.374,0.00204786716801115,"4","IGF2R"
6.31422832678973e-08,0.518531206074015,0.398,0.289,0.00231107070988831,"4","SIDT1"
6.50206785166291e-08,0.359930484911128,0.542,0.413,0.00237982185438714,"4","CD6"
6.63764574914737e-08,0.344512945407546,0.647,0.54,0.00242944472064543,"4","GNAI2"
7.37473207922213e-08,0.488260515296028,0.518,0.432,0.00269922568831609,"4","KCNAB2"
7.57449258199512e-08,0.573838225030481,0.497,0.403,0.00277234002993603,"4","TRAPPC10"
8.6799285661786e-08,0.482289909187621,0.501,0.415,0.00317694065450703,"4","DYNC1H1"
9.12723860776008e-08,0.645296822262127,0.331,0.243,0.00334066060282627,"4","BSG"
9.70618098974104e-08,0.884095996769135,0.258,0.176,0.00355255930405512,"4","ARHGAP35"
1.01273678130954e-07,0.733928372991945,0.308,0.225,0.00370671789327104,"4","ARF6"
1.07281583951515e-07,0.423071690196358,0.602,0.513,0.00392661325420939,"4","CNOT6L"
1.20625560748767e-07,0.68541110343993,0.293,0.207,0.00441501614896562,"4","ARL6IP1"
1.25361900148959e-07,0.303711609440548,0.748,0.655,0.00458837090735205,"4","FAM49B"
1.26143858452243e-07,0.381481574336864,0.677,0.589,0.00461699136321054,"4","SRPK2"
1.49137022957935e-07,0.633866948756794,0.329,0.238,0.00545856417728339,"4","LMAN2"
1.61966379484724e-07,0.434807219380054,0.521,0.42,0.00592813145552038,"4","UBL5"
1.6447036304726e-07,0.589019678443694,0.43,0.344,0.00601977975789275,"4","DNAJB14"
2.66447269578185e-07,0.603518089526303,0.393,0.304,0.00975223651383115,"4","HERPUD2"
2.8172059507972e-07,0.450978147879217,0.566,0.492,0.0103112555005128,"4","SYNRG"
2.93574642852974e-07,0.62299238173864,0.277,0.19,0.0107451255030617,"4","FAM117A"
3.12934601173972e-07,0.749143590165344,0.271,0.193,0.0114537193375686,"4","RNPEPL1"
3.4755161851417e-07,0.548505041928164,0.391,0.299,0.0127207367892371,"4","POLR2L"
3.65981011593481e-07,0.600582040938489,0.357,0.268,0.013395271005333,"4","KRTCAP2"
3.8052071458337e-07,0.596980924298436,0.4,0.312,0.0139274386744659,"4","SMAD3"
3.81552412013235e-07,0.445180794336486,0.43,0.331,0.0139651998320964,"4","DENND1B"
3.87311637219294e-07,0.425059176235671,0.611,0.538,0.0141759932338634,"4","TMBIM6"
4.34271874120761e-07,0.663480915450143,0.318,0.234,0.015894784864694,"4","RNF166"
4.52185986528373e-07,0.764755580563996,0.25,0.17,0.016550459292925,"4","SIPA1"
4.67938811610407e-07,0.47237596730636,0.503,0.417,0.0171270284437525,"4","SSR2"
4.7064395503844e-07,0.46668423276895,0.495,0.405,0.0172260393983619,"4","ARHGAP30"
5.53191855009171e-07,0.415257910414752,0.591,0.53,0.0202473750851907,"4","PTPRA"
6.53031323595402e-07,0.516294039344202,0.4,0.317,0.0239015994749153,"4","TAP1"
6.53270286985798e-07,0.525849638406047,0.307,0.219,0.0239103457739672,"4","COPS9"
7.01459062339301e-07,0.566856851139417,0.393,0.306,0.0256741031406808,"4","IDS"
7.04327241453592e-07,0.288881338813712,0.695,0.619,0.0257790813644429,"4","YWHAB"
7.4354556525316e-07,0.371623634846097,0.63,0.536,0.0272145112338309,"4","IFI16"
7.59813436759382e-07,0.448698179539975,0.57,0.496,0.0278099315988301,"4","CFLAR"
7.67967505032101e-07,0.345588422406922,0.71,0.634,0.0281083786516799,"4","PPP1R12A"
7.74366009950494e-07,0.571984232751139,0.4,0.312,0.028342570330198,"4","ANKRD36C"
7.89992747617354e-07,0.351294096153239,0.654,0.596,0.0289145245555428,"4","SRSF7"
8.07901055256223e-07,0.269800020479952,0.718,0.643,0.029569986523433,"4","OAZ1"
9.10647970654434e-07,0.662045823094746,0.297,0.219,0.0333306263739229,"4","DBI"
9.28447854489123e-07,0.384076363012008,0.652,0.587,0.0339821199221564,"4","GLS"
9.93035062949882e-07,0.558929978176191,0.387,0.304,0.0363460763390286,"4","NDUFS6"
1.13401296764478e-06,0.422625271336242,0.415,0.314,0.0415060086287665,"4","LBH"
1.23221078387335e-06,0.473714408734155,0.462,0.372,0.0451001469005484,"4","SFMBT2"
1.37148169089789e-06,0.554467833043117,0.396,0.312,0.0501976013685537,"4","ANKRD36"
1.39604262528656e-06,0.463114175480711,0.421,0.336,0.0510965561281133,"4","ARHGDIA"
1.46284251473973e-06,0.363087056287023,0.589,0.504,0.0535414988819889,"4","SET"
1.47197702181965e-06,0.576260020634153,0.305,0.227,0.0538758309756211,"4","PRELID1"
1.53978971307443e-06,0.484969181979956,0.436,0.352,0.0563578432882373,"4","OFD1"
1.69060888863981e-06,0.411567903489838,0.591,0.523,0.0618779759331058,"4","PSME1"
2.17511042892321e-06,0.593925184662406,0.284,0.204,0.0796112168090182,"4","ARNTL"
2.7179155013244e-06,0.538165275867932,0.409,0.332,0.0994784252639743,"4","IL10RA"
2.85332978141807e-06,0.831277843153786,0.265,0.195,0.104434723329683,"4","NAA50"
3.22362932557132e-06,0.66939332496764,0.308,0.236,0.117988056945236,"4","TMED9"
3.25655409155742e-06,0.433323087650424,0.503,0.429,0.119193136305093,"4","TRIR"
3.49929549226466e-06,0.698419661725152,0.295,0.225,0.128077714312379,"4","CDC42EP3"
3.61324689868563e-06,0.541968008089431,0.308,0.229,0.132248449738793,"4","IDI1"
3.75093886558407e-06,0.690202921608428,0.282,0.208,0.137288113419243,"4","RABAC1"
3.92365377269433e-06,0.38723713454828,0.591,0.52,0.143609651734385,"4","LSP1"
4.01743834565045e-06,0.678767249180219,0.308,0.233,0.147042260889152,"4","MAP4K5"
4.07556862545385e-06,0.566664622014326,0.372,0.296,0.149169887260236,"4","HSPA5"
4.27792220461501e-06,0.445163170911312,0.443,0.369,0.156576230611114,"4","COX6A1"
4.3066273229101e-06,0.672375558859432,0.305,0.23,0.157626866645832,"4","DYNLL1"
4.35371019165084e-06,0.367884818589583,0.624,0.556,0.159350146724612,"4","CAST"
4.39700549072541e-06,0.467015291744987,0.437,0.361,0.160934797966041,"4","SNRPB"
4.53250056835706e-06,0.33649624149549,0.66,0.581,0.165894053302437,"4","NCOA1"
5.21742634264035e-06,0.525913161004228,0.428,0.346,0.190963021566979,"4","LINC01138"
5.3238851149342e-06,0.6023609742409,0.366,0.291,0.194859519091707,"4","SPCS2"
7.32987397873439e-06,0.508993135307864,0.387,0.312,0.268280717495658,"4","UBE2L3"
7.67309289662432e-06,0.5585148053323,0.31,0.229,0.280842873109347,"4","DENND2D"
7.72198456372428e-06,0.268860340216966,0.781,0.708,0.282632357016872,"4","UBC"
7.7945531679782e-06,0.283884303866908,0.697,0.625,0.28528844050117,"4","FAM172A"
8.0759594770756e-06,0.528364862497702,0.407,0.334,0.295588192820444,"4","EXOC2"
8.25661883098204e-06,0.354950679725456,0.598,0.501,0.302200505832774,"4","CD69"
8.29679615471062e-06,0.619835387575527,0.258,0.187,0.303671036058564,"4","SRI"
8.35034962809809e-06,0.436123675027348,0.495,0.421,0.305631146738018,"4","CDK17"
9.21247030418855e-06,0.40235916091369,0.355,0.268,0.337185625603605,"4","VPS13A"
1.01176558836841e-05,0.303327388044515,0.591,0.499,0.370316322998723,"4","ATP5MG"
1.01842877031324e-05,0.394659139093326,0.52,0.463,0.37275511422235,"4","PREX1"
1.15565570181047e-05,0.801028483508233,0.26,0.195,0.422981543419651,"4","CTBP1"
1.21575160731435e-05,0.389699956979623,0.561,0.484,0.444977245793126,"4","AKT3"
1.26331301039298e-05,0.350837653884312,0.598,0.531,0.462385194933936,"4","KMT2A"
1.39386392461874e-05,0.440929487866832,0.505,0.442,0.510168135049704,"4","KIF2A"
1.42452340657139e-05,0.298898368721059,0.703,0.656,0.521389812039195,"4","CD53"
1.43092364931414e-05,0.4866339121744,0.413,0.34,0.523732364885468,"4","ZBTB7A"
1.48187592597359e-05,0.428937000082035,0.381,0.3,0.542381407665592,"4","GPRIN3"
1.65576809277952e-05,0.498135864587497,0.316,0.239,0.606027679638231,"4","PRKD2"
1.78853220236403e-05,0.29924354054103,0.617,0.532,0.654620671387257,"4","SLC38A1"
1.85753715979786e-05,0.589047268957374,0.338,0.274,0.679877175857614,"4","MAP4"
1.96734276450989e-05,0.282853156693329,0.708,0.632,0.720067125238265,"4","ARHGEF3"
2.01250305828969e-05,0.684466071176622,0.267,0.205,0.736596244364609,"4","RBCK1"
2.63225002711071e-05,0.409472118671076,0.493,0.427,0.963429832422793,"4","APOL6"
2.76870687601054e-05,0.425772048783918,0.464,0.403,1,"4","UQCR11"
3.23815695277991e-05,0.520207002527173,0.441,0.378,1,"4","ATR"
3.27139288774121e-05,0.482152710271626,0.505,0.447,1,"4","NEK7"
3.32093648845952e-05,0.515768301910997,0.277,0.209,1,"4","UPF3A"
3.67850183111869e-05,0.396340516968966,0.366,0.3,1,"4","SH3BP5"
3.70541264782618e-05,0.266080288608543,0.705,0.64,1,"4","WIPF1"
4.72957221803841e-05,0.276692751088816,0.622,0.545,1,"4","PPP3CA"
4.75842961250779e-05,0.381190697663303,0.535,0.481,1,"4","NUCKS1"
5.45725468141024e-05,0.36611459492312,0.473,0.407,1,"4","MAN1A2"
6.32808670867034e-05,0.457903853867039,0.379,0.318,1,"4","CCDC12"
6.77024759077212e-05,0.588564655320225,0.256,0.19,1,"4","ZNF83"
7.16933593270453e-05,0.699784912742213,0.305,0.247,1,"4","VCL"
7.29351092579761e-05,0.34897624241938,0.544,0.477,1,"4","CHCHD2"
7.91064310478214e-05,0.559248569078965,0.363,0.3,1,"4","CUL4A"
8.10429157997014e-05,0.382172246987274,0.452,0.389,1,"4","SPATA13"
8.36930202062601e-05,0.299408400567563,0.557,0.493,1,"4","GOLGA4"
8.6518058217472e-05,0.379046445820075,0.449,0.379,1,"4","LY6E"
8.69350108613753e-05,0.471739206475488,0.303,0.238,1,"4","MIDN"
8.90247082823832e-05,0.376009931290453,0.591,0.536,1,"4","TAPBP"
9.28759581022854e-05,0.270364982714695,0.86,0.826,1,"4","CDC42SE2"
9.48914080744065e-05,0.385801798422021,0.359,0.292,1,"4","PSMB4"
0.000102607560817858,0.625042087761166,0.329,0.272,1,"4","TES"
0.000102822040149649,0.390560233932653,0.411,0.347,1,"4","COX7A2"
0.000104068609054706,0.55087513468892,0.29,0.225,1,"4","FRG1"
0.00011050218526317,0.427992268157823,0.404,0.342,1,"4","ICAM3"
0.00011175459576005,0.277744664334293,0.553,0.486,1,"4","SRP14"
0.000112572273003754,0.516692600893143,0.321,0.259,1,"4","MAN1A1"
0.000114768400407183,0.425270751015358,0.394,0.328,1,"4","C9orf78"
0.000115470991905981,0.406509671709432,0.387,0.317,1,"4","C4orf3"
0.000115529648336103,0.62383256318472,0.269,0.21,1,"4","MYDGF"
0.000127878960258837,0.349119882680684,0.482,0.419,1,"4","UCP2"
0.000130562664381291,0.477031100894281,0.277,0.212,1,"4","YPEL3"
0.000138812275185956,0.350239484835139,0.452,0.393,1,"4","COPE"
0.000156113561919779,0.379151129590602,0.484,0.425,1,"4","PSMB10"
0.00017474235975249,0.510029067270253,0.297,0.239,1,"4","WDR83OS"
0.000179319877353414,0.307963083990129,0.559,0.489,1,"4","MYO9B"
0.000181897653624049,0.57278479761281,0.256,0.197,1,"4","EFCAB14"
0.000191734310460162,0.375549900218314,0.452,0.39,1,"4","CSK"
0.00019423721079252,0.622944270513024,0.265,0.207,1,"4","ZNF276"
0.000224636236027452,0.449315904472171,0.295,0.233,1,"4","JTB"
0.000228838743842647,0.393468398313827,0.484,0.426,1,"4","PIK3R1"
0.000236296285128574,0.410818338418243,0.318,0.253,1,"4","TUBA4A"
0.000238932181454976,0.489995399469835,0.299,0.242,1,"4","MIA2"
0.000240290754589263,0.591296280856299,0.299,0.245,1,"4","NCK1"
0.000249629639613325,0.291069468392465,0.52,0.461,1,"4","VAMP2"
0.000260494882717291,0.394252432729848,0.277,0.216,1,"4","TMX4"
0.000267803911910042,0.403677576986377,0.531,0.484,1,"4","WWOX"
0.000330337206197683,0.391435279192567,0.348,0.288,1,"4","ATP5MF"
0.000336714942660273,0.407674031958335,0.514,0.455,1,"4","P2RY8"
0.000345022484623912,0.367694672128515,0.394,0.336,1,"4","DGKZ"
0.000357280442340884,0.376663838855903,0.383,0.326,1,"4","CCDC85B"
0.000397296605953124,0.424883396363052,0.35,0.293,1,"4","RBX1"
0.00042820742585429,0.418302107515306,0.445,0.396,1,"4","MAPK1"
0.000466485762550823,0.333759353225843,0.51,0.46,1,"4","FMNL1"
0.000480942254346187,0.366628451722705,0.393,0.33,1,"4","NDUFB8"
0.00053284524350922,0.433431833843157,0.342,0.286,1,"4","RHOG"
0.000562016058633597,0.322861319454397,0.353,0.293,1,"4","RSU1"
0.000575437645095402,0.257026007210753,0.497,0.434,1,"4","DDX46"
0.000605950968130517,0.272738502511057,0.462,0.397,1,"4","C12orf57"
0.000621314479823799,0.396383294519834,0.338,0.281,1,"4","CSTB"
0.000626882235311967,0.454975894718336,0.26,0.207,1,"4","NUDC"
0.000645491197688979,0.476619692034097,0.321,0.269,1,"4","NDUFB7"
0.000679194293542737,0.353381202452965,0.381,0.319,1,"4","GIMAP5"
0.00073451622289736,0.503118879888818,0.269,0.216,1,"4","BRK1"
0.000754064566882615,0.338985041213695,0.475,0.429,1,"4","RALY"
0.000766044396667394,0.481444547643403,0.32,0.267,1,"4","PSMA6"
0.000773367191799737,0.333724430668003,0.426,0.376,1,"4","AP2B1"
0.000817045555725014,0.448421129826084,0.409,0.364,1,"4","EID1"
0.000854250773892762,0.388684678392966,0.34,0.285,1,"4","PARP1"
0.000869988546206154,0.272373349570896,0.411,0.35,1,"4","NDUFA1"
0.000881373667250273,0.256148811694367,0.576,0.535,1,"4","RESF1"
0.000885172141057511,0.377447412080852,0.293,0.238,1,"4","MFSD6"
0.000908843536805548,0.328307764915338,0.467,0.421,1,"4","SRSF3"
0.00104033717483534,0.286988367710943,0.379,0.315,1,"4","SPTAN1"
0.00106481248852721,0.290998199547218,0.331,0.265,1,"4","LINC00342"
0.00124847317651847,0.369848914787975,0.475,0.443,1,"4","PSMA7"
0.00126491280779633,0.427381854437514,0.252,0.2,1,"4","KIFAP3"
0.00129225440944451,0.465135815554884,0.346,0.298,1,"4","RBM8A"
0.00130133076665695,0.336715253534519,0.338,0.282,1,"4","CUTA"
0.0013476973014383,0.521765983647607,0.254,0.207,1,"4","ILRUN"
0.00134901057493102,0.37935557963191,0.342,0.29,1,"4","NDUFA3"
0.00145043958161675,0.386351444110631,0.355,0.295,1,"4","GBP5"
0.00147081365004029,0.546154999291964,0.297,0.252,1,"4","ARIH2"
0.00162189463119731,0.418604116077723,0.323,0.276,1,"4","BCAP31"
0.00162223046828325,0.470046327199093,0.275,0.226,1,"4","PGAM1"
0.00165312825126309,0.286414681258518,0.308,0.246,1,"4","XKR6"
0.00166913726312859,0.478992376096088,0.312,0.266,1,"4","P4HB"
0.00170214929704455,0.353906296637799,0.389,0.335,1,"4","FAM13B"
0.00172695645789763,0.452464320786604,0.262,0.212,1,"4","RALBP1"
0.00174080996263857,0.372905024209535,0.432,0.384,1,"4","AC245297.3"
0.00187681760390078,0.587229498299485,0.25,0.202,1,"4","CRADD"
0.00199205661440274,0.383538119955728,0.31,0.258,1,"4","GTF3A"
0.00228184542236065,0.44236584262914,0.325,0.28,1,"4","TRAM1"
0.00232505238257651,0.271141098836707,0.456,0.403,1,"4","SNRPD2"
0.00235798684908272,0.398775231907236,0.308,0.259,1,"4","PKN1"
0.00244366624920432,0.514107619848883,0.335,0.297,1,"4","WDR1"
0.00253370384717134,0.298401018278056,0.469,0.427,1,"4","SUMO2"
0.00260338679550587,0.451810675433441,0.338,0.292,1,"4","RNF169"
0.00263795739341033,0.294828677394528,0.402,0.348,1,"4","PTPN6"
0.00271020574464283,0.274486918747261,0.48,0.433,1,"4","COMMD6"
0.00288049422339006,0.260416927314504,0.469,0.423,1,"4","COX6B1"
0.00300585026292016,0.388961352853956,0.314,0.269,1,"4","RAB14"
0.00310199209171119,0.43080987409778,0.28,0.234,1,"4","S1PR4"
0.00315591839256003,0.343696643154823,0.329,0.281,1,"4","ST8SIA4"
0.00331876210282534,0.298245460870923,0.572,0.533,1,"4","PDCD4"
0.00336606717308315,0.499354730213881,0.299,0.259,1,"4","KIF13B"
0.00341307444494826,0.435886324947403,0.265,0.221,1,"4","ECH1"
0.00352628875768408,0.33585527968523,0.381,0.334,1,"4","NEDD8"
0.00358549147306997,0.509590089791173,0.252,0.209,1,"4","ATP5PF"
0.00368309628057015,0.278525706813825,0.426,0.38,1,"4","TRIM33"
0.00373063903653752,0.354321566851504,0.321,0.265,1,"4","SEPTIN1"
0.00377108919123193,0.297750335975359,0.43,0.39,1,"4","VCP"
0.00383329057225154,0.267627707819629,0.493,0.449,1,"4","SLFN5"
0.00386240780570154,0.286671935239437,0.394,0.352,1,"4","PCBP1"
0.00397084764456364,0.285241386822815,0.434,0.384,1,"4","SMYD3"
0.00403522836329708,0.544705094383437,0.267,0.227,1,"4","AUH"
0.00405190076103986,0.256937612770073,0.413,0.363,1,"4","TERF2IP"
0.00412639011720152,0.357798794948597,0.267,0.218,1,"4","MAP2K2"
0.00419396619864583,0.426959125761178,0.379,0.341,1,"4","MED15"
0.0043254954278196,0.50282603550336,0.277,0.238,1,"4","SEC61G"
0.00433578664984042,0.33905079927641,0.492,0.468,1,"4","LNPEP"
0.004369599522961,0.432398385738231,0.271,0.225,1,"4","SELENOW"
0.00441873933315806,0.300569308705131,0.443,0.409,1,"4","PTBP3"
0.00453997510326105,0.503903591282994,0.264,0.221,1,"4","UQCRQ"
0.00454707967153287,0.287791261897741,0.323,0.269,1,"4","HMOX2"
0.0046477724530918,0.449792940937358,0.254,0.213,1,"4","NDUFB10"
0.0050506251541714,0.422658732397036,0.265,0.221,1,"4","RFFL"
0.00506236741381394,0.43759652754111,0.267,0.226,1,"4","PPP4C"
0.0055039742139517,0.250586217815283,0.493,0.457,1,"4","EDF1"
0.00552080158686665,0.41449803829795,0.346,0.31,1,"4","NDUFB2"
0.00573757381794291,0.489256481380497,0.254,0.214,1,"4","CKLF"
0.00590453624398969,0.497347122052065,0.316,0.278,1,"4","RAB6A"
0.00593397729320462,0.394644545432309,0.387,0.342,1,"4","NCOA7"
0.00601418502198543,0.25609439627444,0.555,0.526,1,"4","OGA"
0.00644792144866374,0.308606982097922,0.338,0.3,1,"4","CDC37"
0.00647940928850314,0.376340789113174,0.327,0.288,1,"4","BZW1"
0.00678399692167624,0.265729290704991,0.563,0.535,1,"4","HNRNPM"
0.00716214875247979,0.304982693962251,0.32,0.276,1,"4","LAMP1"
0.00717946429238285,0.352305359601319,0.484,0.446,1,"4","DDX6"
0.00730793788628173,0.318925097597875,0.535,0.493,1,"4","USP47"
0.00760594192109398,0.308379203647574,0.376,0.332,1,"4","DRAP1"
0.00794899147940229,0.344926943356011,0.301,0.259,1,"4","SCAND1"
0.00829707135842117,0.3261677837572,0.355,0.313,1,"4","EIF4E3"
0.0084686045557939,0.38433526493006,0.252,0.209,1,"4","RBBP7"
0.00847694530291083,0.382053288049992,0.307,0.262,1,"4","PCNX2"
0.00869099681425795,0.377479261409793,0.383,0.348,1,"4","PSME4"
0.00897268088346376,0.379095313999064,0.312,0.274,1,"4","CYTH4"
0.00908248605223308,0.315315285856172,0.391,0.348,1,"4","TMEM59"
0.00930170356270861,0.280967382538648,0.363,0.324,1,"4","DEF6"
1.0684138321989e-276,3.0801443101947,0.74,0.131,3.91050146723118e-272,"5","CD8B"
2.03428824643058e-185,2.25429269158935,0.809,0.24,7.44569841076056e-181,"5","NELL2"
5.33178146814656e-175,3.53573116930328,0.391,0.047,1.95148533515632e-170,"5","NRCAM"
9.63501900621274e-156,2.44639820051337,0.592,0.135,3.52651330646392e-151,"5","CD8A"
8.02620621641445e-151,3.03942723903522,0.424,0.068,2.93767173726985e-146,"5","LINC02446"
3.89407145667832e-133,2.94702232127484,0.387,0.063,1.42526909385883e-128,"5","PTPRK"
8.41160680828003e-126,1.29989396101914,0.976,0.535,3.07873220789857e-121,"5","BACH2"
6.80279681429498e-123,1.56956734139564,0.923,0.561,2.48989166200011e-118,"5","PDE3B"
4.09792542203685e-119,1.31994964010306,0.98,0.532,1.49988168371971e-114,"5","LEF1"
9.53964641507483e-106,1.40570910038445,0.899,0.479,3.49160598438154e-101,"5","THEMIS"
1.88270665563287e-99,1.48140360373572,0.815,0.384,6.89089463028186e-95,"5","CCR7"
4.32097716441405e-92,1.67053135552512,0.714,0.303,1.58152085194719e-87,"5","APBA2"
1.62776660904044e-87,1.29733724552229,0.858,0.506,5.9577885657489e-83,"5","OXNAD1"
1.92712512330669e-77,2.72820707994001,0.276,0.054,7.05347066381481e-73,"5","CA6"
1.2823144758385e-76,1.60247880637376,0.523,0.178,4.6933992130165e-72,"5","KLRK1"
3.13856983966641e-76,1.27333579301179,0.852,0.594,1.1487479470163e-71,"5","NDFIP1"
6.07443713271512e-76,1.17740509317995,0.866,0.487,2.22330473494506e-71,"5","TXK"
